ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas,Christmas_lower,Christmas_upper,International Workers Day,International Workers Day_lower,International Workers Day_upper,NewYear,NewYear_lower,NewYear_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-04-24,231.36172802487144,-591.3528901173287,956.3901688556277,231.36172802487144,231.36172802487144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.86671144533234,-44.86671144533234,-44.86671144533234,0.0,0.0,0.0,-7.556088554822114,-7.556088554822114,-7.556088554822114,-37.310622890510224,-37.310622890510224,-37.310622890510224,0.0,0.0,0.0,186.49501657953908
2016-04-25,231.36944411541694,-642.6339887705591,985.4155453904152,231.36944411541694,231.36944411541694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.90847895311916,-39.90847895311916,-39.90847895311916,0.0,0.0,0.0,-2.1743652836605056,-2.1743652836605056,-2.1743652836605056,-37.73411366945865,-37.73411366945865,-37.73411366945865,0.0,0.0,0.0,191.46096516229778
2016-04-26,231.37716020596247,-568.4133942070323,1030.8604949755077,231.37716020596247,231.37716020596247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.523491822467898,-11.523491822467898,-11.523491822467898,0.0,0.0,0.0,26.670037262227662,26.670037262227662,26.670037262227662,-38.19352908469556,-38.19352908469556,-38.19352908469556,0.0,0.0,0.0,219.85366838349458
2016-04-28,231.39259238705347,-650.0688666883882,945.3739361956084,231.39259238705347,231.39259238705347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.49750558960585,-48.49750558960585,-48.49750558960585,0.0,0.0,0.0,-9.342140043083123,-9.342140043083123,-9.342140043083123,-39.15536554652274,-39.15536554652274,-39.15536554652274,0.0,0.0,0.0,182.89508679744762
2016-04-30,231.40802456814444,-640.7082203290008,1006.5993241601813,231.40802456814444,231.40802456814444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.824134204130324,-53.824134204130324,-53.824134204130324,0.0,0.0,0.0,-13.812211975583908,-13.812211975583908,-13.812211975583908,-40.01192222854642,-40.01192222854642,-40.01192222854642,0.0,0.0,0.0,177.5838903640141
2016-05-01,231.41574065868994,-401.2152416320454,1235.567937376498,231.41574065868994,231.41574065868994,0.0,0.0,0.0,204.22286000399998,204.22286000399998,204.22286000399998,0.0,0.0,0.0,156.34098383110282,156.34098383110282,156.34098383110282,204.22286000399998,204.22286000399998,204.22286000399998,-7.556088554828139,-7.556088554828139,-7.556088554828139,-40.325787618069015,-40.325787618069015,-40.325787618069015,0.0,0.0,0.0,387.75672448979276
2016-05-02,231.42345674923544,-698.0965636135129,893.307948182359,231.42345674923544,231.42345674923544,0.0,0.0,0.0,-108.40753086720001,-108.40753086720001,-108.40753086720001,0.0,0.0,0.0,-151.10174828571417,-151.10174828571417,-151.10174828571417,-108.40753086720001,-108.40753086720001,-108.40753086720001,-2.174365283713345,-2.174365283713345,-2.174365283713345,-40.51985213480082,-40.51985213480082,-40.51985213480082,0.0,0.0,0.0,80.32170846352128
2016-05-03,231.43117283978094,-641.8949090461662,959.4693333047943,231.43117283978094,231.43117283978094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.891732144600253,-13.891732144600253,-13.891732144600253,0.0,0.0,0.0,26.670037262177807,26.670037262177807,26.670037262177807,-40.56176940677806,-40.56176940677806,-40.56176940677806,0.0,0.0,0.0,217.5394406951807
2016-05-05,231.4466050208719,-701.334154084751,906.3675639403659,231.4466050208719,231.4466050208719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.41294052436108,-49.41294052436108,-49.41294052436108,0.0,0.0,0.0,-9.342140043095522,-9.342140043095522,-9.342140043095522,-40.07080048126557,-40.07080048126557,-40.07080048126557,0.0,0.0,0.0,182.03366449651082
2016-05-06,231.4543211114174,-613.9837957749207,978.908819564428,231.4543211114174,231.4543211114174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.756605790623475,-36.756605790623475,-36.756605790623475,0.0,0.0,0.0,2.7314967440523947,2.7314967440523947,2.7314967440523947,-39.488102534675875,-39.488102534675875,-39.488102534675875,0.0,0.0,0.0,194.69771532079395
2016-05-07,231.46203720196291,-534.4590605194677,989.5889758449711,231.46203720196291,231.46203720196291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.46808848967038,-52.46808848967038,-52.46808848967038,0.0,0.0,0.0,-13.812211975598188,-13.812211975598188,-13.812211975598188,-38.6558765140722,-38.6558765140722,-38.6558765140722,0.0,0.0,0.0,178.99394871229254
2016-05-08,231.46975329250841,-607.5860112126305,1042.13454282762,231.46975329250841,231.46975329250841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.11940553743239,-45.11940553743239,-45.11940553743239,0.0,0.0,0.0,-7.556088554826258,-7.556088554826258,-7.556088554826258,-37.56331698260613,-37.56331698260613,-37.56331698260613,0.0,0.0,0.0,186.35034775507603
2016-05-09,231.4774693830539,-579.6398969410149,970.4117740617303,231.4774693830539,231.4774693830539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.38096958699221,-38.38096958699221,-38.38096958699221,0.0,0.0,0.0,-2.174365283687832,-2.174365283687832,-2.174365283687832,-36.20660430330438,-36.20660430330438,-36.20660430330438,0.0,0.0,0.0,193.09649979606166
2016-05-10,231.4851854735994,-637.1073116799884,1048.7075937447842,231.4851854735994,231.4851854735994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.919261229987409,-7.919261229987409,-7.919261229987409,0.0,0.0,0.0,26.67003726220924,26.67003726220924,26.67003726220924,-34.589298492196654,-34.589298492196654,-34.589298492196654,0.0,0.0,0.0,223.565924243612
2016-05-11,231.4929015641449,-605.4411544405233,970.5183890942149,231.4929015641449,231.4929015641449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.23921582739371,-29.23921582739371,-29.23921582739371,0.0,0.0,0.0,3.483271850928395,3.483271850928395,3.483271850928395,-32.7224876783221,-32.7224876783221,-32.7224876783221,0.0,0.0,0.0,202.25368573675118
2016-05-12,231.5006176546904,-580.0875543784633,953.8524229504914,231.5006176546904,231.5006176546904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.96682897939616,-39.96682897939616,-39.96682897939616,0.0,0.0,0.0,-9.34214004310776,-9.34214004310776,-9.34214004310776,-30.624688936288408,-30.624688936288408,-30.624688936288408,0.0,0.0,0.0,191.53378867529423
2016-05-14,231.5160498357814,-651.0001154862201,994.4571416450252,231.5160498357814,231.5160498357814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.657275329661644,-39.657275329661644,-39.657275329661644,0.0,0.0,0.0,-13.812211975588161,-13.812211975588161,-13.812211975588161,-25.84506335407348,-25.84506335407348,-25.84506335407348,0.0,0.0,0.0,191.85877450611974
2016-05-15,231.52376592632686,-582.7520800608519,1051.7689129271264,231.52376592632686,231.52376592632686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.789305139348958,-30.789305139348958,-30.789305139348958,0.0,0.0,0.0,-7.556088554821959,-7.556088554821959,-7.556088554821959,-23.233216584526996,-23.233216584526996,-23.233216584526996,0.0,0.0,0.0,200.7344607869779
2016-05-16,231.53148201687236,-623.807995751655,1037.324202788187,231.53148201687236,231.53148201687236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.702963416129712,-22.702963416129712,-22.702963416129712,0.0,0.0,0.0,-2.1743652836623224,-2.1743652836623224,-2.1743652836623224,-20.52859813246739,-20.52859813246739,-20.52859813246739,0.0,0.0,0.0,208.82851860074265
2016-05-17,231.53919810741786,-594.6674978943348,1064.1683089337662,231.53919810741786,231.53919810741786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.892540644567848,8.892540644567848,8.892540644567848,0.0,0.0,0.0,26.670037262159386,26.670037262159386,26.670037262159386,-17.777496617591538,-17.777496617591538,-17.777496617591538,0.0,0.0,0.0,240.4317387519857
2016-05-18,231.54691419796336,-609.0275741124208,1080.6052911736126,231.54691419796336,231.54691419796336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.545353410822873,-11.545353410822873,-11.545353410822873,0.0,0.0,0.0,3.4832718510236713,3.4832718510236713,3.4832718510236713,-15.028625261846543,-15.028625261846543,-15.028625261846543,0.0,0.0,0.0,220.00156078714048
2016-05-19,231.5546302885089,-564.5734114117715,989.6602353061159,231.5546302885089,231.5546302885089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.6739516350217,-21.6739516350217,-21.6739516350217,0.0,0.0,0.0,-9.342140043065948,-9.342140043065948,-9.342140043065948,-12.331811591955752,-12.331811591955752,-12.331811591955752,0.0,0.0,0.0,209.8806786534872
2016-05-20,231.5623463790544,-575.1527144742945,1014.5122460396918,231.5623463790544,231.5623463790544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.005153388372698,-7.005153388372698,-7.005153388372698,0.0,0.0,0.0,2.7314967440599727,2.7314967440599727,2.7314967440599727,-9.736650132432672,-9.736650132432672,-9.736650132432672,0.0,0.0,0.0,224.5571929906817
2016-05-21,231.5700624695999,-599.5221329484423,1015.4111871806875,231.5700624695999,231.5700624695999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.103371519505593,-21.103371519505593,-21.103371519505593,0.0,0.0,0.0,-13.812211975578135,-13.812211975578135,-13.812211975578135,-7.29115954392746,-7.29115954392746,-7.29115954392746,0.0,0.0,0.0,210.4666909500943
2016-05-22,231.57777856014536,-586.0203837385254,1033.163420952775,231.57777856014536,231.57777856014536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.596573640899644,-12.596573640899644,-12.596573640899644,0.0,0.0,0.0,-7.556088554820076,-7.556088554820076,-7.556088554820076,-5.040485086079568,-5.040485086079568,-5.040485086079568,0.0,0.0,0.0,218.98120491924573
2016-05-23,231.58549465069086,-523.4931120711752,1074.2084834554428,231.58549465069086,231.58549465069086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.200050755862048,-5.200050755862048,-5.200050755862048,0.0,0.0,0.0,-2.174365283693453,-2.174365283693453,-2.174365283693453,-3.0256854721685946,-3.0256854721685946,-3.0256854721685946,0.0,0.0,0.0,226.38544389482882
2016-05-24,231.59321074123636,-471.0011529258569,1040.7217522857434,231.59321074123636,231.59321074123636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.38739705487417,25.38739705487417,25.38739705487417,0.0,0.0,0.0,26.67003726219082,26.67003726219082,26.67003726219082,-1.2826402073166463,-1.2826402073166463,-1.2826402073166463,0.0,0.0,0.0,256.9806077961105
2016-05-25,231.60092683178186,-530.8099310280757,977.4468283968912,231.60092683178186,231.60092683178186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.642162387000346,3.642162387000346,3.642162387000346,0.0,0.0,0.0,3.4832718509655005,3.4832718509655005,3.4832718509655005,0.15889053603484532,0.15889053603484532,0.15889053603484532,0.0,0.0,0.0,235.24308921878222
2016-05-26,231.60864292232736,-554.1931939165879,990.3852490866419,231.60864292232736,231.60864292232736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.06611362688641,-8.06611362688641,-8.06611362688641,0.0,0.0,0.0,-9.342140043078347,-9.342140043078347,-9.342140043078347,1.276026416191935,1.276026416191935,1.276026416191935,0.0,0.0,0.0,223.54252929544094
2016-05-27,231.61635901287286,-491.1493594476159,1027.614169425502,231.61635901287286,231.61635901287286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.784823180273275,4.784823180273275,4.784823180273275,0.0,0.0,0.0,2.731496744029186,2.731496744029186,2.731496744029186,2.053326436244089,2.053326436244089,2.053326436244089,0.0,0.0,0.0,236.40118219314613
2016-05-28,231.62407510341833,-624.285354624685,976.2247700343925,231.62407510341833,231.62407510341833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.32907954230305,-11.32907954230305,-11.32907954230305,0.0,0.0,0.0,-13.81221197559241,-13.81221197559241,-13.81221197559241,2.48313243328936,2.48313243328936,2.48313243328936,0.0,0.0,0.0,220.2949955611153
2016-05-29,231.63179119396383,-546.4649145897669,1044.3553235360575,231.63179119396383,231.63179119396383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.990400348823691,-4.990400348823691,-4.990400348823691,0.0,0.0,0.0,-7.556088554823682,-7.556088554823682,-7.556088554823682,2.5656882059999906,2.5656882059999906,2.5656882059999906,0.0,0.0,0.0,226.64139084514014
2016-05-30,231.63950728450934,-542.9910744551113,998.398574912995,231.63950728450934,231.63950728450934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13466754561475983,0.13466754561475983,0.13466754561475983,0.0,0.0,0.0,-2.1743652836896517,-2.1743652836896517,-2.1743652836896517,2.3090328293044107,2.3090328293044107,2.3090328293044107,0.0,0.0,0.0,231.77417483012408
2016-05-31,231.6338803450617,-517.3600649787481,1065.6896281956692,231.6338803450617,231.6338803450617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.398710823202897,28.398710823202897,28.398710823202897,0.0,0.0,0.0,26.67003726218072,26.67003726218072,26.67003726218072,1.7286735610221762,1.7286735610221762,1.7286735610221762,0.0,0.0,0.0,260.0325911682646
2016-06-02,231.6226264661664,-497.4250895719877,1017.3719235578928,231.6226264661664,231.6226264661664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.64932977828111,-9.64932977828111,-9.64932977828111,0.0,0.0,0.0,-9.342140043036535,-9.342140043036535,-9.342140043036535,-0.3071897352445753,-0.3071897352445753,-0.3071897352445753,0.0,0.0,0.0,221.9732966878853
2016-06-03,231.61699952671879,-568.7208745505094,1035.6081746756245,231.61699952671879,231.61699952671879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0314120436702066,1.0314120436702066,1.0314120436702066,0.0,0.0,0.0,2.7314967440329747,2.7314967440329747,2.7314967440329747,-1.7000847003627684,-1.7000847003627684,-1.7000847003627684,0.0,0.0,0.0,232.648411570389
2016-06-04,231.61137258727112,-582.9787766951712,1002.0408077898313,231.61137258727112,231.61137258727112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.105599306286617,-17.105599306286617,-17.105599306286617,0.0,0.0,0.0,-13.812211975582386,-13.812211975582386,-13.812211975582386,-3.2933873307042316,-3.2933873307042316,-3.2933873307042316,0.0,0.0,0.0,214.5057732809845
2016-06-05,231.60574564782348,-551.0882844582956,1032.5673006374052,231.60574564782348,231.60574564782348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.60178905734127,-12.60178905734127,-12.60178905734127,0.0,0.0,0.0,-7.556088554821799,-7.556088554821799,-7.556088554821799,-5.0457005025194706,-5.0457005025194706,-5.0457005025194706,0.0,0.0,0.0,219.0039565904822
2016-06-06,231.60011870837582,-592.7064008327561,919.3069501894497,231.60011870837582,231.60011870837582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.088047764977317,-9.088047764977317,-9.088047764977317,0.0,0.0,0.0,-2.1743652836990726,-2.1743652836990726,-2.1743652836990726,-6.9136824812782445,-6.9136824812782445,-6.9136824812782445,0.0,0.0,0.0,222.5120709433985
2016-06-07,231.5944917689282,-586.8183979620578,1064.4905031805274,231.5944917689282,231.5944917689282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.816751990384002,17.816751990384002,17.816751990384002,0.0,0.0,0.0,26.67003726221215,26.67003726221215,26.67003726221215,-8.853285271828147,-8.853285271828147,-8.853285271828147,0.0,0.0,0.0,249.4112437593122
2016-06-09,231.58323789003293,-581.008859227108,999.4378570458681,231.58323789003293,231.58323789003293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.117130769717487,-22.117130769717487,-22.117130769717487,0.0,0.0,0.0,-9.342140043102983,-9.342140043102983,-9.342140043102983,-12.774990726614503,-12.774990726614503,-12.774990726614503,0.0,0.0,0.0,209.46610712031546
2016-06-10,231.57761095058527,-628.5157868467571,1008.0179049654051,231.57761095058527,231.57761095058527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.94482901664531,-11.94482901664531,-11.94482901664531,0.0,0.0,0.0,2.731496744046739,2.731496744046739,2.731496744046739,-14.676325760692048,-14.676325760692048,-14.676325760692048,0.0,0.0,0.0,219.63278193393995
2016-06-11,231.57198401113763,-599.8398378478096,1067.85371053643,231.57198401113763,231.57198401113763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.30207826041477,-30.30207826041477,-30.30207826041477,0.0,0.0,0.0,-13.81221197559842,-13.81221197559842,-13.81221197559842,-16.48986628481635,-16.48986628481635,-16.48986628481635,0.0,0.0,0.0,201.26990575072287
2016-06-12,231.56635707169002,-504.2006526549744,1007.9409587411648,231.56635707169002,231.56635707169002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.74127935215269,-25.74127935215269,-25.74127935215269,0.0,0.0,0.0,-7.556088554819918,-7.556088554819918,-7.556088554819918,-18.185190797332773,-18.185190797332773,-18.185190797332773,0.0,0.0,0.0,205.82507771953732
2016-06-13,231.56073013224236,-549.6740926160395,1017.2816071228531,231.56073013224236,231.56073013224236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.911651727506545,-21.911651727506545,-21.911651727506545,0.0,0.0,0.0,-2.174365283751913,-2.174365283751913,-2.174365283751913,-19.737286443754634,-19.737286443754634,-19.737286443754634,0.0,0.0,0.0,209.6490784047358
2016-06-14,231.55510319279472,-563.353631039561,1041.3251956227555,231.55510319279472,231.55510319279472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.542967698120654,5.542967698120654,5.542967698120654,0.0,0.0,0.0,26.670037262203827,26.670037262203827,26.670037262203827,-21.127069564083172,-21.127069564083172,-21.127069564083172,0.0,0.0,0.0,237.09807089091538
2016-06-15,231.54947625334705,-603.476963776015,1030.0222213455947,231.54947625334705,231.54947625334705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.858438589655822,-18.858438589655822,-18.858438589655822,0.0,0.0,0.0,3.4832718509444325,3.4832718509444325,3.4832718509444325,-22.341710440600252,-22.341710440600252,-22.341710440600252,0.0,0.0,0.0,212.69103766369122
2016-06-16,231.54384931389944,-666.146078855292,940.12401659287,231.54384931389944,231.54384931389944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.71689507332944,-32.71689507332944,-32.71689507332944,0.0,0.0,0.0,-9.342140043115222,-9.342140043115222,-9.342140043115222,-23.374755030214217,-23.374755030214217,-23.374755030214217,0.0,0.0,0.0,198.82695424057
2016-06-17,231.5382223744518,-624.2473953343065,1030.9266497545993,231.5382223744518,231.5382223744518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.49454604575283,-21.49454604575283,-21.49454604575283,0.0,0.0,0.0,2.731496744060502,2.731496744060502,2.731496744060502,-24.22604278981333,-24.22604278981333,-24.22604278981333,0.0,0.0,0.0,210.04367632869898
2016-06-18,231.53259543500414,-596.0898659367322,985.5679892098689,231.53259543500414,231.53259543500414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.71363797725023,-38.71363797725023,-38.71363797725023,0.0,0.0,0.0,-13.812211975588395,-13.812211975588395,-13.812211975588395,-24.901426001661836,-24.901426001661836,-24.901426001661836,0.0,0.0,0.0,192.81895745775392
2016-06-19,231.5269684955565,-582.3784406663648,984.1260461643557,231.5269684955565,231.5269684955565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.96839064167976,-32.96839064167976,-32.96839064167976,0.0,0.0,0.0,-7.556088554823526,-7.556088554823526,-7.556088554823526,-25.412302086856236,-25.412302086856236,-25.412302086856236,0.0,0.0,0.0,198.55857785387673
2016-06-20,231.5213415561089,-530.8913421684398,975.9845422329886,231.5213415561089,231.5213415561089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.949341358887636,-27.949341358887636,-27.949341358887636,0.0,0.0,0.0,-2.174365283704694,-2.174365283704694,-2.174365283704694,-25.774976075182938,-25.774976075182938,-25.774976075182938,0.0,0.0,0.0,203.57200019722126
2016-06-21,231.51571461666126,-605.7648201523182,994.1801385764185,231.51571461666126,231.51571461666126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6601617534730858,0.6601617534730858,0.6601617534730858,0.0,0.0,0.0,26.670037262193727,26.670037262193727,26.670037262193727,-26.009875508720643,-26.009875508720643,-26.009875508720643,0.0,0.0,0.0,232.17587637013435
2016-06-23,231.50446073776595,-574.7552764522488,985.8479102242168,231.50446073776595,231.50446073776595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.535286795635685,-35.535286795635685,-35.535286795635685,0.0,0.0,0.0,-9.34214004312762,-9.34214004312762,-9.34214004312762,-26.193146752508063,-26.193146752508063,-26.193146752508063,0.0,0.0,0.0,195.96917394213028
2016-06-24,231.49883379831834,-621.3728832822778,1027.5277222772272,231.49883379831834,231.49883379831834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.462914762501068,-23.462914762501068,-23.462914762501068,0.0,0.0,0.0,2.7314967440197413,2.7314967440197413,2.7314967440197413,-26.194411506520808,-26.194411506520808,-26.194411506520808,0.0,0.0,0.0,208.03591903581727
2016-06-25,231.49320685887068,-587.54116290076,991.2419695706385,231.49320685887068,231.49320685887068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.98376676434918,-39.98376676434918,-39.98376676434918,0.0,0.0,0.0,-13.812211975576608,-13.812211975576608,-13.812211975576608,-26.171554788772568,-26.171554788772568,-26.171554788772568,0.0,0.0,0.0,191.5094400945215
2016-06-26,231.48757991942304,-591.9121166828864,1042.1248144059118,231.48757991942304,231.48757991942304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.70680132091938,-33.70680132091938,-33.70680132091938,0.0,0.0,0.0,-7.5560885548216445,-7.5560885548216445,-7.5560885548216445,-26.150712766097733,-26.150712766097733,-26.150712766097733,0.0,0.0,0.0,197.78077859850367
2016-06-27,231.48195297997538,-589.032359840679,1062.2483209605682,231.48195297997538,231.48195297997538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.330385562732786,-28.330385562732786,-28.330385562732786,0.0,0.0,0.0,-2.1743652837008893,-2.1743652837008893,-2.1743652837008893,-26.156020279031893,-26.156020279031893,-26.156020279031893,0.0,0.0,0.0,203.15156741724257
2016-06-28,231.47632604052777,-518.8569967416406,1086.9348933078572,231.47632604052777,231.47632604052777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4613696900731899,0.4613696900731899,0.4613696900731899,0.0,0.0,0.0,26.670037262183627,26.670037262183627,26.670037262183627,-26.208667572110436,-26.208667572110436,-26.208667572110436,0.0,0.0,0.0,231.93769573060095
2016-06-29,231.47069910108013,-578.3097421911118,1003.0974619580276,231.47069910108013,231.47069910108013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.84279331308896,-22.84279331308896,-22.84279331308896,0.0,0.0,0.0,3.4832718508812213,3.4832718508812213,3.4832718508812213,-26.326065163970185,-26.326065163970185,-26.326065163970185,0.0,0.0,0.0,208.62790578799115
2016-06-30,231.4650721616325,-610.476049285058,934.5130099432834,231.4650721616325,231.4650721616325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.863283367315546,-35.863283367315546,-35.863283367315546,0.0,0.0,0.0,-9.342140043085648,-9.342140043085648,-9.342140043085648,-26.521143324229897,-26.521143324229897,-26.521143324229897,0.0,0.0,0.0,195.60178879431695
2016-07-01,231.45944522218483,-594.4005347039317,992.5248728230303,231.45944522218483,231.45944522218483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.070311551863234,-24.070311551863234,-24.070311551863234,0.0,0.0,0.0,2.7314967440780538,2.7314967440780538,2.7314967440780538,-26.80180829594129,-26.80180829594129,-26.80180829594129,0.0,0.0,0.0,207.3891336703216
2016-07-02,231.45381828273722,-591.7239911250241,926.1854189523009,231.45381828273722,231.45381828273722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.982784391486085,-40.982784391486085,-40.982784391486085,0.0,0.0,0.0,-13.812211975592646,-13.812211975592646,-13.812211975592646,-27.170572415893435,-27.170572415893435,-27.170572415893435,0.0,0.0,0.0,190.47103389125112
2016-07-03,231.44819134328958,-616.9994809688651,953.5739207441799,231.44819134328958,231.44819134328958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.180458348552776,-35.180458348552776,-35.180458348552776,0.0,0.0,0.0,-7.556088554825252,-7.556088554825252,-7.556088554825252,-27.62436979372752,-27.62436979372752,-27.62436979372752,0.0,0.0,0.0,196.2677329947368
2016-07-04,231.4425644038419,-619.2934791969772,1039.0217920883035,231.4425644038419,231.4425644038419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.328928669227395,-30.328928669227395,-30.328928669227395,0.0,0.0,0.0,-2.174365283675378,-2.174365283675378,-2.174365283675378,-28.154563385552017,-28.154563385552017,-28.154563385552017,0.0,0.0,0.0,201.11363573461452
2016-07-07,231.425683585499,-602.3772716245396,1003.9296214717453,231.425683585499,231.425683585499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.381172740501405,-39.381172740501405,-39.381172740501405,0.0,0.0,0.0,-9.342140043043836,-9.342140043043836,-9.342140043043836,-30.039032697457568,-30.039032697457568,-30.039032697457568,0.0,0.0,0.0,192.0445108449976
2016-07-08,231.42005664605136,-588.7573655897844,973.7836379577814,231.42005664605136,231.42005664605136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.95626208204425,-27.95626208204425,-27.95626208204425,0.0,0.0,0.0,2.7314967440472695,2.7314967440472695,2.7314967440472695,-30.687758826091525,-30.687758826091525,-30.687758826091525,0.0,0.0,0.0,203.46379456400712
2016-07-09,231.41442970660373,-649.3955479308619,949.5782111346225,231.41442970660373,231.41442970660373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.11147644112923,-45.11147644112923,-45.11147644112923,0.0,0.0,0.0,-13.812211975608681,-13.812211975608681,-13.812211975608681,-31.299264465520544,-31.299264465520544,-31.299264465520544,0.0,0.0,0.0,186.3029532654745
2016-07-10,231.40880276715606,-626.6681830552814,1071.3399704439967,231.40880276715606,231.40880276715606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.39769595752248,-39.39769595752248,-39.39769595752248,0.0,0.0,0.0,-7.556088554833694,-7.556088554833694,-7.556088554833694,-31.841607402688776,-31.841607402688776,-31.841607402688776,0.0,0.0,0.0,192.0111068096336
